logFC.t,AveExpr.t,t.t,P.Value.t,adj.P.Val.t,B.t,#NAME?,gene,ID,logFC.s,AveExpr.s,t.s,P.Value.s,adj.P.Val.s,B.s,#NAME?,UniProtID
0.031901961,16.48109924,0.25374286,0.804019237,0.954029986,-6.228190782,0.020437975,PLOD3,sp|O60568|PLOD3_HUMAN,-0.080895108,16.61130521,-0.586439236,0.56884949,0.914734232,-5.974047019,0.038705068,O60568
0.048996201,13.54194265,0.254130833,0.803726481,0.954029986,-6.228088378,0.020437975,NPS3A,sp|Q9UFN0|NPS3A_HUMAN,0.063261014,13.37285432,0.430137517,0.675001044,0.952166153,-6.054585954,0.021287261,Q9UFN0
-0.045749475,14.35497255,-0.255328864,0.802822673,0.954029986,-6.227771185,0.020437975,LAMA5,sp|O15230|LAMA5_HUMAN,-0.02810061,14.38638759,-0.25158152,0.805778943,0.974324183,-6.117059423,0.011296518,O15230
0.059531106,12.52936746,0.25298456,0.804591521,0.954069046,-6.228390487,0.020420194,MER34,sp|Q9H9K5|MER34_HUMAN,-0.131580889,12.4071762,-0.463711805,0.651459583,0.941197235,-6.039287536,0.026319357,Q9H9K5
0.054087208,16.54946252,0.245745062,0.810061041,0.954151906,-6.230267297,0.020382478,PLSI,sp|Q14651|PLSI_HUMAN,0.57263626,16.58496804,3.477221626,0.004814471,0.315655191,-1.940259825,0.500787064,Q14651
-0.166416683,17.28328824,-0.230401639,0.821687533,0.954151906,-6.234066695,0.020382478,WBP2,sp|Q969T9|WBP2_HUMAN,-1.314415088,17.43994829,-2.551370399,0.026029271,0.541810085,-3.500403646,0.266152915,Q969T9
0.036644282,12.92768547,0.242230013,0.812720505,0.954151906,-6.231159114,0.020382478,PLCA,sp|Q99943|PLCA_HUMAN,0.395137539,12.84630349,2.371937527,0.035996317,0.564461874,-3.794302001,0.248365387,Q99943
-0.032035582,18.17027629,-0.229323329,0.822506326,0.954151906,-6.234324588,0.020382478,CATC,sp|P53634|CATC_HUMAN,-0.217110635,18.43859329,-2.166258962,0.051954785,0.589635363,-4.122845876,0.229416478,P53634
-0.058615601,12.92223176,-0.24634354,0.809608482,0.954151906,-6.230114188,0.020382478,TNR5,sp|P25942|TNR5_HUMAN,-0.463368439,12.99943979,-2.025988049,0.066467396,0.609740801,-4.340284162,0.214854743,P25942
-0.026047644,21.42146959,-0.241408573,0.813342355,0.954151906,-6.231365691,0.020382478,TGFB1,sp|P01137|TGFB1_HUMAN,-0.190339286,21.47953324,-2.063125536,0.062293352,0.609740801,-4.28331393,0.214854743,P01137
-0.040236131,15.28589333,-0.228578792,0.823071804,0.954151906,-6.234501955,0.020382478,MGT4B,sp|Q9UQ53|MGT4B_HUMAN,-0.21690566,15.5191071,-1.985067869,0.071367698,0.609740801,-4.402520428,0.214854743,Q9UQ53
0.032881902,22.27575946,0.235847223,0.817555907,0.954151906,-6.232745997,0.020382478,HV373,sp|A0A0B4J1V6|HV373_HUMAN,0.216204666,22.07150741,1.852292696,0.089661976,0.643850116,-4.600253013,0.191215222,A0A0B4J1V6
0.123005306,12.89707041,0.242638182,0.812411561,0.954151906,-6.231056208,0.020382478,PIN1,sp|Q13526|PIN1_HUMAN,0.967613542,12.71973629,1.597616466,0.137071493,0.718705032,-4.958512166,0.143449314,Q13526
0.067502898,13.35118876,0.241300283,0.813424343,0.954151906,-6.231392872,0.020382478,PCDGK,sp|Q9UN70|PCDGK_HUMAN,0.249005464,13.51498415,1.582038913,0.140585109,0.724922901,-4.979404211,0.13970818,Q9UN70
-0.027570504,15.12012353,-0.239523455,0.814769936,0.954151906,-6.231837139,0.020382478,CD320,sp|Q9NPF0|CD320_HUMAN,0.223164658,15.2718313,1.563525238,0.144862779,0.72628333,-5.004067223,0.138893924,Q9NPF0
0.046728431,20.57332596,0.232812996,0.819857311,0.954151906,-6.233485647,0.020382478,C1QC,sp|P02747|C1QC_HUMAN,0.265732267,20.24108188,1.552374539,0.147493357,0.727155563,-5.01883305,0.138372669,P02747
-0.03675512,23.08115541,-0.231461218,0.820883176,0.954151906,-6.233812114,0.020382478,HV320,sp|A0A0C4DH32|HV320_HUMAN,0.168505913,23.01523254,1.553385837,0.147253085,0.727155563,-5.017496652,0.138372669,A0A0C4DH32
-0.037863684,23.1497525,-0.240149346,0.814295877,0.954151906,-6.231681016,0.020382478,A0A075B7F0,tr|A0A075B7F0|A0A075B7F0_HUMAN,0.162868263,23.0715629,1.518808926,0.155662721,0.728883053,-5.062871598,0.137342147,A0A075B7F0
-0.03758448,16.26582769,-0.235643606,0.817710292,0.954151906,-6.232795929,0.020382478,GNA14,sp|O95837|GNA14_HUMAN,-0.271631532,16.18429312,-1.541639174,0.150064932,0.728883053,-5.032985237,0.137342147,O95837
0.032825553,21.83387544,0.233196734,0.819566156,0.954151906,-6.233392628,0.020382478,LV325,sp|P01717|LV325_HUMAN,0.200281883,21.39059825,1.487874212,0.163533334,0.728883053,-5.102902729,0.137342147,P01717
0.047260417,13.32725871,0.249830196,0.806973368,0.954151906,-6.229214869,0.020382478,AFG32,sp|Q9Y4W6|AFG32_HUMAN,0.26862267,13.50496929,1.471793856,0.167757269,0.73021814,-5.123496326,0.136547383,Q9Y4W6
-0.034473156,17.97489734,-0.245779776,0.810034789,0.954151906,-6.230258426,0.020382478,PGRC1,sp|O00264|PGRC1_HUMAN,-0.160214,18.01272913,-1.444522526,0.175132909,0.737165441,-5.158078507,0.132435033,O00264
0.029282685,16.86100605,0.241631321,0.813173716,0.954151906,-6.231309743,0.020382478,ESM1,sp|Q9NQ30|ESM1_HUMAN,0.151948435,16.94439336,1.429643359,0.179271457,0.742466515,-5.1767615,0.129323128,Q9NQ30
0.038399391,22.39052543,0.231295304,0.821009112,0.954151906,-6.233852053,0.020382478,A0A075B7B8,tr|A0A075B7B8|A0A075B7B8_HUMAN,0.190242483,22.18257887,1.414830529,0.183473089,0.749097751,-5.195229556,0.125461507,A0A075B7B8
0.060369424,11.41296572,0.240099871,0.814333348,0.954151906,-6.231693372,0.020382478,CR2,sp|P20023|CR2_HUMAN,0.39117254,10.75654663,1.379953108,0.193692977,0.752526853,-5.238185985,0.123477998,P20023
0.037641588,18.17086209,0.247141234,0.809005392,0.954151906,-6.229909541,0.020382478,GNAI1,sp|P63096|GNAI1_HUMAN,-0.183415039,18.35404362,-1.295020231,0.22056761,0.757046933,-5.339590343,0.120877196,P63096
0.070047768,10.80341582,0.235472837,0.817839777,0.954151906,-6.232837773,0.020382478,EIF1A,sp|Q8N9N8|EIF1A_HUMAN,-0.315862302,10.96583508,-1.304862499,0.217305081,0.757046933,-5.328078172,0.120877196,Q8N9N8
0.027715114,17.28830358,0.228510044,0.823124023,0.954151906,-6.234518304,0.020382478,LASP1,sp|Q14847|LASP1_HUMAN,0.159035837,17.28230494,1.303167818,0.217864018,0.757046933,-5.330064928,0.120877196,Q14847
-0.079776331,10.59020993,-0.227901635,0.823586196,0.954151906,-6.234662774,0.020382478,ITPI2,sp|P28290|ITPI2_HUMAN,0.628366316,10.3368169,1.274133543,0.227622981,0.760040919,-5.36380814,0.119163026,P28290
-0.039916124,21.07341077,-0.230055333,0.82195047,0.954151906,-6.234149649,0.020382478,KVD15,sp|A0A087WSY6|KVD15_HUMAN,0.158194711,20.92242679,1.258313921,0.233087179,0.766165792,-5.381956271,0.115677242,A0A087WSY6
0.047114079,21.07487445,0.229867871,0.822092812,0.954151906,-6.234194503,0.020382478,HV146,sp|P01743|HV146_HUMAN,0.175128282,20.88379592,1.193716313,0.256498998,0.777929443,-5.45428202,0.109059791,P01743
0.079246609,13.30704376,0.238079011,0.815864271,0.954151906,-6.232195902,0.020382478,SPR2E,sp|P22531|SPR2E_HUMAN / sp|Q9BYE4|SPR2G_HUMAN / sp|P22532|SPR2D_HUMAN / sp|P35325|SPR2B_HUMAN / sp|P35326|SPR2A_HUMAN,0.204593904,12.99443849,1.181291979,0.261207902,0.782271153,-5.467858063,0.106642685,P22531
-0.042433733,23.7430426,-0.240712338,0.813869525,0.954151906,-6.231540238,0.020382478,HV353,sp|P01767|HV353_HUMAN,0.137158894,23.57426648,1.14039644,0.27718631,0.792511383,-5.511762472,0.100994491,P01767
-0.052727962,12.4681223,-0.227837138,0.823635195,0.954151906,-6.234678067,0.020382478,KIF1B,sp|O60333|KIF1B_HUMAN,0.183547847,11.96593121,1.11279571,0.288390302,0.803731718,-5.540704386,0.094888893,O60333
-0.153686868,7.744123484,-0.253019789,0.804954223,0.954151906,-6.177584009,0.020382478,CHSS3,sp|Q70JA7|CHSS3_HUMAN,-0.859021919,7.727860297,-0.996365561,0.341343686,0.842242257,-5.607036237,0.074562973,Q70JA7
0.102795364,9.560539827,0.237340608,0.816787824,0.954151906,-6.181591718,0.020382478,GNS,sp|P15586|GNS_HUMAN,-0.432667697,9.46483765,-0.989746397,0.342552823,0.842302007,-5.662709571,0.074532165,P15586
0.026271438,18.66567797,0.251911508,0.80540155,0.954151906,-6.228672073,0.020382478,NCAN,sp|O14594|NCAN_HUMAN,-0.089689855,18.69124363,-0.890163117,0.391518726,0.865146904,-5.752649053,0.062910142,O14594
-0.037715969,15.25949055,-0.237911609,0.815991123,0.954151906,-6.232237341,0.020382478,SLAI2,sp|Q9P270|SLAI2_HUMAN,0.154521431,15.15761518,0.864410535,0.404933907,0.867345431,-5.774570899,0.061807905,Q9P270
-0.036589695,15.11814739,-0.230615419,0.821525229,0.954151906,-6.234015424,0.020382478,LRRF1,sp|Q32MZ4|LRRF1_HUMAN,-0.128503284,15.26805101,-0.809323558,0.434663278,0.874861989,-5.819565642,0.058060452,Q32MZ4
0.149162217,10.00292089,0.231360711,0.820959464,0.954151906,-6.233836312,0.020382478,MIC27,sp|Q6UXV4|MIC27_HUMAN,0.29033045,10.67484781,0.787853263,0.446629141,0.882238565,-5.836391074,0.054413962,Q6UXV4
0.036954354,17.98005198,0.233379222,0.819427706,0.954151906,-6.233348339,0.020382478,GBB4,sp|Q9HAV0|GBB4_HUMAN,-0.099118006,18.13176408,-0.776005161,0.453322588,0.888030022,-5.845502917,0.051572351,Q9HAV0
0.027810018,18.98490838,0.22893584,0.822800612,0.954151906,-6.234416969,0.020382478,HLAB,sp|P01889|HLAB_HUMAN,-0.084153271,19.10873913,-0.768291607,0.457714605,0.890723348,-5.851368537,0.050257164,P01889
-0.072860498,11.17761523,-0.229141015,0.822644785,0.954151906,-6.234368073,0.020382478,GCP60,sp|Q9H3P7|GCP60_HUMAN,0.202234751,11.32804035,0.616524437,0.549491369,0.912613569,-5.955859581,0.039713079,Q9H3P7
0.050450339,13.1897503,0.248704238,0.807824066,0.954151906,-6.229506656,0.020382478,O51L1,sp|Q8NGJ5|O51L1_HUMAN,0.099676754,12.47294702,0.57642124,0.575376753,0.916350981,-5.979913613,0.037938151,Q8NGJ5
0.10170341,10.84572267,0.245103473,0.81054628,0.954151906,-6.230431025,0.020382478,CHRD1,sp|Q9UHD1|CHRD1_HUMAN,-0.170337957,10.81710791,-0.567613894,0.58114821,0.920683011,-5.984992595,0.03588987,Q9UHD1
-0.032030037,17.58435903,-0.23838269,0.815634165,0.954151906,-6.232120654,0.020382478,TCPQ,sp|P50990|TCPQ_HUMAN,0.079759504,17.60930427,0.563260366,0.58401239,0.922575227,-5.987475925,0.034998211,P50990
-0.028932643,20.30603912,-0.231604535,0.820774396,0.954151906,-6.233777591,0.020382478,CD14,sp|P08571|CD14_HUMAN,0.075389857,20.30962829,0.530009623,0.606130679,0.928468579,-6.005845419,0.032232789,P08571
0.059286978,11.65494209,0.245356923,0.810354584,0.954151906,-6.230366398,0.020382478,VP13A,sp|Q96RL7|VP13A_HUMAN,-0.130685471,11.76318004,-0.509589966,0.619921693,0.931847872,-6.016599814,0.030654982,Q96RL7
0.042395768,17.17719399,0.235972443,0.817460968,0.954151906,-6.232715268,0.020382478,KVD13,sp|A0A0B4J2D9|KVD13_HUMAN / sp|P0DP09|KV113_HUMAN,0.110402102,17.31895406,0.490628884,0.632864996,0.93807585,-6.026224825,0.027762044,A0A0B4J2D9
0.052358229,13.70093807,0.244879155,0.810715952,0.954151906,-6.23048817,0.020382478,XRP2,sp|O75695|XRP2_HUMAN,-0.0748142,13.86980628,-0.481078872,0.639433057,0.939874259,-6.030940302,0.026930244,O75695
-0.025713493,16.43382188,-0.230319022,0.821750259,0.954151906,-6.234086496,0.020382478,RINI,sp|P13489|RINI_HUMAN,0.046945586,16.35814181,0.472425674,0.645412167,0.940765474,-6.03513618,0.02651863,P13489
-0.038674114,18.13907636,-0.237480024,0.816318192,0.954151906,-6.232344045,0.020382478,CLIC1,sp|O00299|CLIC1_HUMAN,0.058726649,18.35163622,0.424793951,0.678782182,0.953397403,-6.056918365,0.020726036,O00299
0.109649397,10.18013686,0.241668247,0.813145761,0.954151906,-6.231300463,0.020382478,CMYA5,sp|Q8N3K9|CMYA5_HUMAN,-0.141710786,10.64978659,-0.400888475,0.695809105,0.956136993,-6.067006784,0.019479879,Q8N3K9
-0.05472076,13.59753044,-0.23014987,0.821878689,0.954151906,-6.234127016,0.020382478,F120A,sp|Q9NZB2|F120A_HUMAN,-0.091874196,13.87792176,-0.389891525,0.703701324,0.956934774,-6.0714571,0.019117663,Q9NZB2
0.047460573,12.39560191,0.244782037,0.810789415,0.954151906,-6.230512894,0.020382478,LIRB5,sp|O75023|LIRB5_HUMAN,0.096842612,12.39126188,0.371052869,0.717305384,0.960820447,-6.078800747,0.017357763,O75023
0.032918434,17.76223282,0.23719682,0.816532833,0.954151906,-6.232413959,0.020382478,FCAMR,sp|Q8WWV6|FCAMR_HUMAN,0.040414062,17.88442261,0.36867244,0.719031759,0.96189698,-6.079703454,0.016871439,Q8WWV6
-0.062490854,15.37843606,-0.233920365,0.819017188,0.954151906,-6.233216804,0.020382478,EF1B,sp|P24534|EF1B_HUMAN,0.051778923,15.48621305,0.295532603,0.772825441,0.971017713,-6.104664056,0.012772848,P24534
0.033341808,18.50116078,0.239750554,0.814597919,0.954151906,-6.231780537,0.020382478,MPRI,sp|P11717|MPRI_HUMAN,0.02609107,18.49402512,0.244244446,0.811320407,0.974957703,-6.118937026,0.011014225,P11717
-0.129791152,8.100217309,-0.249581537,0.807161216,0.954151906,-6.22927942,0.020382478,FAF2,sp|Q96CS3|FAF2_HUMAN,-0.096358068,8.261694152,-0.236211613,0.81824905,0.976540152,-6.014765023,0.010309895,Q96CS3
0.029416966,15.72750756,0.244543501,0.810969857,0.954151906,-6.23057358,0.020382478,PLD4,sp|Q96BZ4|PLD4_HUMAN,0.026703994,15.9361212,0.222972816,0.827445863,0.977505666,-6.124069612,0.009880716,Q96BZ4
-0.03787346,15.37717604,-0.234168809,0.818828735,0.954151906,-6.233156314,0.020382478,PYGL,sp|P06737|PYGL_HUMAN,0.035928322,15.53427465,0.214899489,0.833588155,0.977880093,-6.125896365,0.009714395,P06737
0.044138982,15.39539577,0.236295829,0.817215799,0.954151906,-6.232635836,0.020382478,NIBA1,sp|Q9BZQ8|NIBA1_HUMAN,-0.028938244,15.56015034,-0.185282559,0.85621681,0.98148116,-6.132025202,0.008118033,Q9BZQ8
0.053123407,11.81533106,0.228301044,0.82328278,0.954151906,-6.234567975,0.020382478,WDR13,sp|Q9H1Z4|WDR13_HUMAN,0.028567197,12.00777229,0.18129141,0.859276996,0.983252901,-6.13278221,0.007334764,Q9H1Z4
0.033910828,17.65606462,0.245587918,0.810179883,0.954151906,-6.230307438,0.020382478,CORO7,sp|P57737|CORO7_HUMAN,0.0208025,17.50423466,0.151501266,0.882190718,0.986191943,-6.137914483,0.00603855,P57737
0.042818732,14.45693751,0.243559075,0.811714656,0.954151906,-6.230823407,0.020382478,DLDH,sp|P09622|DLDH_HUMAN,0.014806457,14.5537818,0.104211282,0.918786953,0.986613645,-6.144180844,0.005852882,P09622
-0.073753253,12.90715414,-0.227916448,0.823574943,0.954151906,-6.234659261,0.020382478,COX6C,sp|P09669|COX6C_HUMAN,-0.032971556,12.63614394,-0.089198019,0.93045047,0.986837723,-6.145686551,0.005754257,P09669
0.03978763,16.52171158,0.247475202,0.808752935,0.954151906,-6.229823667,0.020382478,RHG18,sp|Q8N392|RHG18_HUMAN,-0.016893843,16.61297417,-0.081514346,0.936426511,0.987373399,-6.146366857,0.005518577,Q8N392
-0.089173573,11.06434198,-0.232000819,0.820473631,0.954151906,-6.233682021,0.020382478,DLG1,sp|Q12959|DLG1_HUMAN,-0.028345889,10.92822896,-0.081416809,0.936502398,0.987373399,-6.1463751,0.005518577,Q12959
-0.046006561,13.95077284,-0.230932279,0.821284683,0.954151906,-6.233939345,0.020382478,CA2D1,sp|P54289|CA2D1_HUMAN,-0.007472277,13.72733162,-0.043126673,0.96633614,0.991439396,-6.148849092,0.003733828,P54289
-0.040811086,18.91328391,-0.238993504,0.815171388,0.954151906,-6.231969014,0.020382478,CO1A1,sp|P02452|CO1A1_HUMAN,-0.005790083,19.23272111,-0.039045752,0.969519779,0.992240564,-6.149023102,0.003383023,P02452
-0.030650502,13.8918924,-0.225760869,0.82521296,0.954314221,-6.235168078,0.020308604,EH1L1,sp|Q8N3D4|EH1L1_HUMAN,0.283857288,13.91844812,1.985743081,0.071284186,0.609740801,-4.401498194,0.214854743,Q8N3D4
0.02909876,20.92324885,0.225893892,0.825111851,0.954314221,-6.235136817,0.020308604,TSP2,sp|P35442|TSP2_HUMAN,-0.134369453,21.03714215,-1.112739371,0.288413521,0.803731718,-5.540762887,0.094888893,P35442
-0.055700845,12.20162226,-0.227221137,0.824103213,0.954314221,-6.234823911,0.020308604,UBXN4,sp|Q92575|UBXN4_HUMAN,0.144807901,12.33756013,0.722448366,0.484371183,0.899237641,-5.885136843,0.046125522,Q92575
0.05200454,13.84013256,0.226819874,0.824408117,0.954314221,-6.234918702,0.020308604,SSBP,sp|Q04837|SSBP_HUMAN,0.061740938,13.80731719,0.280634932,0.783947082,0.972723403,-6.109085637,0.012010635,Q04837
0.052801802,15.10945446,0.226255347,0.824837131,0.954314221,-6.235051782,0.020308604,RPGP2,sp|Q684P5|RPGP2_HUMAN,0.034451488,15.16412727,0.207741212,0.839043933,0.979552681,-6.127460189,0.008972202,Q684P5
0.093741042,13.27801124,0.22441861,0.826233373,0.954496541,-6.235482492,0.020225641,EIF3E,sp|P60228|EIF3E_HUMAN,0.663881832,13.19293092,2.087482394,0.059690375,0.609576473,-4.245708173,0.214971804,P60228
-0.022120099,18.15805288,-0.224458429,0.826203097,0.954496541,-6.235473191,0.020225641,VEGFC,sp|P49767|VEGFC_HUMAN,-0.078276741,18.25861872,-0.725920284,0.482319412,0.899237641,-5.882645303,0.046125522,P49767
-0.042784555,14.64783359,-0.224715965,0.826007289,0.954496541,-6.235412999,0.020225641,HYI,sp|Q5T013|HYI_HUMAN,0.321642568,14.05368966,0.639242927,0.535120629,0.912613569,-5.941563277,0.039713079,Q5T013
0.043600219,15.73350622,0.222476505,0.827710388,0.954578498,-6.235934125,0.020188352,MY18A,sp|Q92614|MY18A_HUMAN,0.24669705,15.75929822,1.519433243,0.155507286,0.728883053,-5.062058163,0.137342147,Q92614
0.052310089,12.20062722,0.222377088,0.827786016,0.954578498,-6.23595714,0.020188352,CD8A,sp|P01732|CD8A_HUMAN,0.347368633,11.87935252,1.074252998,0.304610353,0.811326555,-5.58016987,0.090804309,P01732
-0.03200466,16.25036123,-0.221710746,0.828292955,0.954578498,-6.236111131,0.020188352,AOFB,sp|P27338|AOFB_HUMAN,-0.133891658,16.28408586,-0.945342025,0.363815596,0.850954166,-5.703815033,0.070093831,P27338
-0.027753503,17.62640864,-0.223341117,0.827052745,0.954578498,-6.235733542,0.020188352,SE6L1,sp|Q9BYH1|SE6L1_HUMAN,-0.086454239,17.5412487,-0.908393066,0.382209072,0.8599304,-5.736794339,0.065536698,Q9BYH1
-0.035553396,15.16299693,-0.222402232,0.827766888,0.954578498,-6.23595132,0.020188352,DOCK4,sp|Q8N1I0|DOCK4_HUMAN,-0.10944697,15.22539001,-0.627790209,0.542338207,0.912613569,-5.948830447,0.039713079,Q8N1I0
0.028722451,16.38273179,0.222352889,0.827804424,0.954578498,-6.23596274,0.020188352,LRC15,sp|Q8TF66|LRC15_HUMAN,0.061590014,16.46606411,0.531576531,0.605078874,0.927601285,-6.005003576,0.032638658,Q8TF66
-0.052122973,12.20085692,-0.22167837,0.828317588,0.954578498,-6.236118602,0.020188352,TAP1,sp|Q03518|TAP1_HUMAN,0.051718067,12.0516722,0.233722032,0.819286337,0.976540152,-6.121533797,0.010309895,Q03518
-0.045310419,14.78036363,-0.221245511,0.828646945,0.954626591,-6.236218376,0.020166472,PLCB3,sp|Q01970|PLCB3_HUMAN,0.184265321,14.84371041,1.386313377,0.191794657,0.752526853,-5.230408225,0.123477998,Q01970
0.031207135,14.32117666,0.219670151,0.8298459,0.955676108,-6.236579863,0.019689271,SYWC,sp|P23381|SYWC_HUMAN,-0.063676392,14.44347111,-0.450755389,0.660499504,0.943286511,-6.045322545,0.025356376,P23381
0.054218414,13.96860796,0.218766036,0.830534196,0.956137009,-6.236786167,0.019479871,BSND,sp|Q8WZ55|BSND_HUMAN,0.018541322,13.99553921,0.07370702,0.942502887,0.988040649,-6.146995456,0.005225188,Q8WZ55
0.021701383,18.98391332,0.217239228,0.831696876,0.956702941,-6.237132644,0.019222891,AKA12,sp|Q02952|AKA12_HUMAN,0.044866521,19.09070906,0.436036415,0.670837731,0.949876463,-6.051978409,0.022332873,Q02952
0.072764546,12.04096974,0.216984972,0.831890535,0.956702941,-6.237190108,0.019222891,AP3M1,sp|Q9Y2T2|AP3M1_HUMAN,-0.079796453,12.41489585,-0.427047922,0.677186133,0.953143483,-6.05593797,0.020841717,Q9Y2T2
0.038262383,16.50681634,0.217218845,0.831712401,0.956702941,-6.237137253,0.019222891,BMP10,sp|O95393|BMP10_HUMAN,0.045664578,16.59169521,0.367215775,0.720088988,0.96203877,-6.080253055,0.016807426,O95393
-0.058221685,15.55858192,-0.215964714,0.83266775,0.957265072,-6.237420024,0.018967787,RABL3,sp|Q5HYI8|RABL3_HUMAN,-0.040613402,15.68592234,-0.170362963,0.867668437,0.98401933,-6.134771138,0.00699637,Q5HYI8
0.041962002,13.04021953,0.214322274,0.833919322,0.958371963,-6.237787893,0.0184659,GLRX1,sp|P35754|GLRX1_HUMAN,-0.248631001,12.89067321,-0.766507842,0.458734107,0.890723348,-5.852717473,0.050257164,P35754
0.02672895,15.89615048,0.210709542,0.836673964,0.96096898,-6.238587255,0.017290631,HNRPQ,sp|O60506|HNRPQ_HUMAN,0.21771354,15.76399864,1.831105099,0.092950024,0.650368548,-4.631166635,0.18684047,O60506
0.03432117,23.42915992,0.210599157,0.836758166,0.96096898,-6.238611467,0.017290631,VTDB,sp|P02774|VTDB_HUMAN,0.238817444,23.22755168,1.804871974,0.097172719,0.660893966,-4.66918205,0.179868213,P02774
0.028835789,16.69314411,0.210023733,0.837197137,0.961140539,-6.238737477,0.017213105,G6PD,sp|P11413|G6PD_HUMAN,0.011903673,16.78180264,0.084297238,0.934261604,0.987206069,-6.146127526,0.005592183,P11413
0.037831469,15.56906168,0.209128782,0.837879979,0.961459272,-6.238932778,0.017069108,PP1G,sp|P36873|PP1G_HUMAN,-0.481888536,15.74266545,-2.418281175,0.03311495,0.564461874,-3.71895659,0.248365387,P36873
0.113408186,10.56179179,0.2075343,0.8390969,0.961459272,-6.239278684,0.017069108,DAZP1,sp|Q96EP5|DAZP1_HUMAN,0.522191024,10.77152662,1.598827762,0.136801519,0.718424432,-4.956882299,0.143618907,Q96EP5
0.040174047,14.40196315,0.206146035,0.840156788,0.961459272,-6.239577713,0.017069108,M3K1,sp|Q13233|M3K1_HUMAN,0.318952036,14.12612125,1.578462864,0.141402701,0.725371814,-4.984182249,0.139439324,Q13233
0.049184021,12.78057108,0.206236535,0.840087685,0.961459272,-6.23955828,0.017069108,MBP,sp|P02686|MBP_HUMAN,0.362907916,12.85439452,1.520430645,0.155259241,0.728883053,-5.060758177,0.137342147,P02686
0.029420539,19.04468485,0.206803834,0.839654542,0.961459272,-6.239436272,0.017069108,LV539,sp|A0A0G2JS06|LV539_HUMAN,0.174589227,18.8546664,1.360093861,0.199721063,0.754702162,-5.262308801,0.122224406,A0A0G2JS06
-0.022698741,25.2933873,-0.206300299,0.840038997,0.961459272,-6.239544583,0.017069108,PROZ,sp|P22891|PROZ_HUMAN,-0.134075012,25.65639786,-1.367358312,0.197498213,0.754702162,-5.253513419,0.122224406,P22891
0.037978506,14.04030958,0.206490387,0.839893858,0.961459272,-6.239503726,0.017069108,COPB,sp|P53618|COPB_HUMAN,-0.127309945,14.04748919,-1.030676189,0.323764838,0.823872144,-5.623427446,0.084140181,P53618
-0.020350642,20.8357652,-0.205920222,0.840329219,0.961459272,-6.239626164,0.017069108,MOES,sp|P26038|MOES_HUMAN,-0.107406672,20.90353833,-0.958366074,0.35748393,0.848256895,-5.691923665,0.071472602,P26038
0.039758432,16.42247786,0.207540763,0.839091966,0.961459272,-6.239277287,0.017069108,GBG11,sp|P61952|GBG11_HUMAN,-0.164652757,16.21094592,-0.896939659,0.388039991,0.861474962,-5.746787851,0.064757341,P61952
0.026125301,20.87554044,0.205864719,0.840371602,0.961459272,-6.239638065,0.017069108,MADCA,sp|Q13477|MADCA_HUMAN,-0.010942917,21.12864662,-0.128824872,0.899709238,0.986613645,-6.141207693,0.005852882,Q13477
-0.054133879,12.75796332,-0.203021992,0.842543073,0.961623266,-6.240243338,0.016995037,SYRC,sp|P54136|SYRC_HUMAN,-0.298981192,12.96921263,-2.277553042,0.042629448,0.579739613,-3.946340053,0.236767024,P54136
-0.024392597,16.15474362,-0.205232985,0.840854046,0.961623266,-6.239773296,0.016995037,DNJC3,sp|Q13217|DNJC3_HUMAN,-0.240381864,16.47532951,-2.267115996,0.043431097,0.58359438,-3.963026595,0.233888899,Q13217
0.067585594,12.06551795,0.20434532,0.841532054,0.961623266,-6.239962615,0.016995037,AP3B1,sp|O00203|AP3B1_HUMAN,0.424643328,12.37591341,1.776556588,0.101924814,0.667235618,-4.709883841,0.175720779,O00203
0.03363365,12.28874001,0.20332772,0.842309472,0.961623266,-6.240178643,0.016995037,VPS45,sp|Q9NRW7|VPS45_HUMAN,0.211031397,12.1346923,0.807699514,0.435561001,0.874928819,-5.820852408,0.058027278,Q9NRW7
0.033159112,13.10136312,0.203286209,0.842341189,0.961623266,-6.240187433,0.016995037,SNX6,sp|Q9UNH7|SNX6_HUMAN,0.057471915,13.11991543,0.35428072,0.729503514,0.964219668,-6.085040241,0.015824014,Q9UNH7
0.025978242,13.57160534,0.204600354,0.841337243,0.961623266,-6.239908305,0.016995037,TICN2,sp|Q92563|TICN2_HUMAN,-0.053142234,13.61245617,-0.332871088,0.745187544,0.965375638,-6.092594754,0.015303665,Q92563
0.038645548,18.30856644,0.203564962,0.84212821,0.961623266,-6.240128374,0.016995037,CAZA1,sp|P52907|CAZA1_HUMAN,-0.033508561,18.43127824,-0.201748792,0.843617906,0.979774509,-6.128728893,0.008873864,P52907
0.044574325,14.0600411,0.202584403,0.842877455,0.961674208,-6.240335767,0.016972031,PEBP1,sp|P30086|PEBP1_HUMAN,-0.012813463,13.99746808,-0.042835643,0.966563161,0.991439396,-6.148862073,0.003733828,P30086
0.197337782,8.814000432,0.20255289,0.84403077,0.962328452,-6.069378989,0.016676674,RYR1,sp|P21817|RYR1_HUMAN,-1.022085397,7.757560187,-1.987976524,0.076170041,0.615877556,-4.335935742,0.210505623,P21817
-0.035656563,12.11222792,-0.2012237,0.843917433,0.962328452,-6.240621915,0.016676674,GOGA2,sp|Q08379|GOGA2_HUMAN,0.271001419,12.09537835,1.050764298,0.314826752,0.816736289,-5.603668289,0.087918147,Q08379
